transaction_id,transaction_date,customer_id,product_category,product_name,quantity,unit_price,revenue,store_location
TXN00005724,2026-02-05 22:09:25.373406,CUST000787,Coffee,Cappuccino,1,110,110,Central Festival Phuket
TXN00005754,2026-02-05 22:09:25.377338,CUST000876,Accessories,Phone Case,3,390,1170,Terminal 21
TXN00005861,2026-02-05 22:09:25.391561,CUST000130,Smartphone,OPPO Reno8,1,15990,15990,Central World
TXN00005971,2026-02-05 22:09:25.406676,CUST000748,Smartphone,iPhone 14,1,32900,32900,MBK Center
TXN00006213,2026-02-05 22:09:25.441878,CUST000724,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00006275,2026-02-05 22:09:25.450844,CUST000886,Beverage,Green Tea,2,85,170,Siam Paragon
TXN00006359,2026-02-05 22:09:25.462119,CUST000951,Coffee,Latte,1,115,115,Central World
TXN00006364,2026-02-05 22:09:25.462784,CUST000594,Coffee,Cappuccino,1,110,110,Central Chiang Mai
TXN00006413,2026-02-05 22:09:25.470053,CUST000888,Coffee,Latte,2,115,230,Central World
TXN00006502,2026-02-05 22:09:25.485710,CUST000804,Beverage,Green Tea,1,85,85,Central World
TXN00006872,2026-02-05 22:09:25.536307,CUST000582,Food,Sandwich,1,145,145,Siam Paragon
TXN00006945,2026-02-05 22:09:25.546154,CUST000703,Food,Sandwich,1,145,145,Central Festival Phuket
TXN00006995,2026-02-05 22:09:25.552979,CUST000843,Food,Croissant,2,95,190,Central Chiang Mai
TXN00007339,2026-02-05 22:09:25.598927,CUST000953,Coffee,Americano,2,95,190,Terminal 21
TXN00007361,2026-02-05 22:09:25.602119,CUST000082,Food,Croissant,1,95,95,Central Festival Phuket
TXN00007491,2026-02-05 22:09:25.619260,CUST000817,Coffee,Cappuccino,1,110,110,Central Chiang Mai
TXN00007518,2026-02-05 22:09:25.622770,CUST000610,Accessories,Screen Protector,1,290,290,Central Festival Phuket
TXN00007655,2026-02-05 22:09:25.640644,CUST000233,Accessories,Phone Case,1,390,390,MBK Center
TXN00007715,2026-02-05 22:09:25.648467,CUST000895,Accessories,Wireless Charger,1,1290,1290,MBK Center
TXN00007803,2026-02-05 22:09:25.659951,CUST000683,Coffee,Americano,2,95,190,Central World
TXN00007863,2026-02-05 22:09:25.667805,CUST000266,Accessories,Phone Case,1,390,390,Siam Paragon
TXN00008038,2026-02-05 22:09:25.690859,CUST000350,Coffee,Latte,1,115,115,Siam Paragon
TXN00008063,2026-02-05 22:09:25.694193,CUST000084,Smartphone,OPPO Reno8,1,15990,15990,Siam Paragon
TXN00008356,2026-02-05 22:09:25.732893,CUST000739,Coffee,Americano,1,95,95,Siam Paragon
TXN00008385,2026-02-05 22:09:25.736922,CUST000777,Accessories,Screen Protector,3,290,870,Siam Paragon
TXN00008422,2026-02-05 22:09:25.741779,CUST000860,Accessories,Wireless Charger,1,1290,1290,Terminal 21
TXN00008500,2026-02-05 22:09:25.752181,CUST000671,Accessories,Screen Protector,2,290,580,Central Chiang Mai
TXN00008510,2026-02-05 22:09:25.753500,CUST000492,Coffee,Americano,1,95,95,Central Chiang Mai
TXN00008597,2026-02-05 22:09:25.764849,CUST000090,Coffee,Cappuccino,1,110,110,Terminal 21
TXN00008716,2026-02-05 22:09:25.780354,CUST000470,Smartphone,OPPO Reno8,1,15990,15990,Central Chiang Mai
TXN00008727,2026-02-05 22:09:25.781764,CUST000240,Accessories,Screen Protector,1,290,290,Terminal 21
TXN00008736,2026-02-05 22:09:25.782934,CUST000651,Food,Sandwich,1,145,145,Terminal 21
TXN00008784,2026-02-05 22:09:25.789193,CUST000668,Beverage,Green Tea,2,85,170,Terminal 21
TXN00008990,2026-02-05 22:09:25.816609,CUST000567,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Chiang Mai
TXN00009265,2026-02-05 22:09:25.853953,CUST000308,Food,Croissant,1,95,95,MBK Center
TXN00009312,2026-02-05 22:09:25.860160,CUST000138,Accessories,Screen Protector,1,290,290,Terminal 21
TXN00009474,2026-02-05 22:09:25.881505,CUST000823,Coffee,Cappuccino,1,110,110,MBK Center
TXN00009483,2026-02-05 22:09:25.882691,CUST000045,Coffee,Latte,1,115,115,Central World
TXN00009504,2026-02-05 22:09:25.885447,CUST000773,Beverage,Green Tea,1,85,85,Terminal 21
TXN00009709,2026-02-05 22:09:25.912748,CUST000018,Beverage,Green Tea,1,85,85,MBK Center
TXN00009739,2026-02-05 22:09:25.916888,CUST000483,Coffee,Cappuccino,2,110,220,Central World
TXN00000098,2026-02-06 22:09:24.590824,CUST000875,Coffee,Cappuccino,1,110,110,MBK Center
TXN00000413,2026-02-06 22:09:24.642568,CUST000026,Food,Croissant,1,95,95,Siam Paragon
TXN00000461,2026-02-06 22:09:24.649290,CUST000268,Coffee,Latte,2,115,230,Siam Paragon
TXN00000508,2026-02-06 22:09:24.655568,CUST000204,Accessories,Phone Case,1,390,390,Siam Paragon
TXN00000725,2026-02-06 22:09:24.688965,CUST000008,Coffee,Latte,1,115,115,MBK Center
TXN00000954,2026-02-06 22:09:24.729782,CUST000095,Accessories,Wireless Charger,2,1290,2580,Terminal 21
TXN00001049,2026-02-06 22:09:24.743203,CUST000629,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00001424,2026-02-06 22:09:24.793338,CUST000642,Accessories,Phone Case,1,390,390,Terminal 21
TXN00001475,2026-02-06 22:09:24.800062,CUST000977,Accessories,Wireless Charger,2,1290,2580,Central Festival Phuket
TXN00001629,2026-02-06 22:09:24.820841,CUST000252,Accessories,Screen Protector,1,290,290,Siam Paragon
TXN00001725,2026-02-06 22:09:24.833942,CUST000791,Food,Sandwich,1,145,145,Central Chiang Mai
TXN00001750,2026-02-06 22:09:24.837523,CUST000114,Coffee,Americano,2,95,190,Terminal 21
TXN00001760,2026-02-06 22:09:24.838854,CUST000239,Coffee,Latte,1,115,115,Central Chiang Mai
TXN00001800,2026-02-06 22:09:24.844401,CUST000007,Accessories,Phone Case,1,390,390,Central Chiang Mai
TXN00001832,2026-02-06 22:09:24.848625,CUST000660,Food,Croissant,1,95,95,Siam Paragon
TXN00001845,2026-02-06 22:09:24.850351,CUST000563,Smartphone,OPPO Reno8,1,15990,15990,MBK Center
TXN00002021,2026-02-06 22:09:24.873662,CUST000089,Beverage,Green Tea,2,85,170,Central Festival Phuket
TXN00002038,2026-02-06 22:09:24.875894,CUST000783,Coffee,Latte,1,115,115,Central Festival Phuket
TXN00002240,2026-02-06 22:09:24.904799,CUST000153,Smartphone,OPPO Reno8,1,15990,15990,Central World
TXN00002511,2026-02-06 22:09:24.942061,CUST000899,Accessories,Wireless Charger,3,1290,3870,Terminal 21
TXN00002557,2026-02-06 22:09:24.948266,CUST000880,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00002705,2026-02-06 22:09:24.967814,CUST000978,Accessories,Wireless Charger,2,1290,2580,Siam Paragon
TXN00002904,2026-02-06 22:09:24.994631,CUST000573,Smartphone,Samsung Galaxy S23,1,28900,28900,Central World
TXN00002991,2026-02-06 22:09:25.006214,CUST000140,Smartphone,iPhone 14,1,32900,32900,Terminal 21
TXN00003099,2026-02-06 22:09:25.020591,CUST000535,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00003119,2026-02-06 22:09:25.023239,CUST000410,Accessories,Phone Case,3,390,1170,Central Festival Phuket
TXN00003202,2026-02-06 22:09:25.034187,CUST000934,Accessories,Wireless Charger,1,1290,1290,MBK Center
TXN00003251,2026-02-06 22:09:25.040874,CUST000448,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00003360,2026-02-06 22:09:25.055466,CUST000662,Coffee,Cappuccino,1,110,110,MBK Center
TXN00003541,2026-02-06 22:09:25.079250,CUST000139,Coffee,Latte,1,115,115,Terminal 21
TXN00003618,2026-02-06 22:09:25.089441,CUST000343,Accessories,Phone Case,3,390,1170,Central Festival Phuket
TXN00003653,2026-02-06 22:09:25.094327,CUST000566,Smartphone,OPPO Reno8,1,15990,15990,Terminal 21
TXN00003662,2026-02-06 22:09:25.095511,CUST000820,Food,Croissant,1,95,95,MBK Center
TXN00003865,2026-02-06 22:09:25.122033,CUST000072,Coffee,Americano,3,95,285,Siam Paragon
TXN00003936,2026-02-06 22:09:25.131580,CUST000296,Coffee,Cappuccino,1,110,110,Central Chiang Mai
TXN00004452,2026-02-06 22:09:25.200092,CUST000566,Coffee,Cappuccino,2,110,220,Siam Paragon
TXN00004481,2026-02-06 22:09:25.204480,CUST000555,Accessories,Phone Case,1,390,390,Central World
TXN00004737,2026-02-06 22:09:25.239372,CUST000101,Accessories,Screen Protector,2,290,580,Terminal 21
TXN00004749,2026-02-06 22:09:25.240991,CUST000749,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00005137,2026-02-06 22:09:25.293093,CUST000955,Food,Croissant,2,95,190,Terminal 21
TXN00005224,2026-02-06 22:09:25.305321,CUST000374,Food,Sandwich,1,145,145,Terminal 21
TXN00005414,2026-02-06 22:09:25.332685,CUST000574,Coffee,Americano,1,95,95,Siam Paragon
TXN00005421,2026-02-06 22:09:25.333652,CUST000512,Smartphone,iPhone 14,1,32900,32900,Central Festival Phuket
TXN00005447,2026-02-06 22:09:25.337157,CUST000441,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00005448,2026-02-06 22:09:25.337286,CUST000232,Coffee,Cappuccino,2,110,220,Central Chiang Mai
TXN00005466,2026-02-06 22:09:25.339666,CUST000542,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00005547,2026-02-06 22:09:25.350287,CUST000593,Beverage,Green Tea,1,85,85,Siam Paragon
TXN00005844,2026-02-06 22:09:25.389280,CUST000917,Accessories,Phone Case,1,390,390,Central Chiang Mai
TXN00005901,2026-02-06 22:09:25.396828,CUST000829,Accessories,Wireless Charger,3,1290,3870,Central World
TXN00005979,2026-02-06 22:09:25.407818,CUST000281,Smartphone,OPPO Reno8,1,15990,15990,Central Festival Phuket
TXN00006412,2026-02-06 22:09:25.469701,CUST000943,Accessories,Phone Case,1,390,390,Terminal 21
TXN00006596,2026-02-06 22:09:25.498737,CUST000555,Food,Sandwich,1,145,145,Central Festival Phuket
TXN00006615,2026-02-06 22:09:25.501553,CUST000112,Smartphone,OPPO Reno8,1,15990,15990,MBK Center
TXN00006965,2026-02-06 22:09:25.548908,CUST000331,Food,Sandwich,1,145,145,Terminal 21
TXN00007097,2026-02-06 22:09:25.566744,CUST000284,Accessories,Screen Protector,1,290,290,Central World
TXN00007144,2026-02-06 22:09:25.573066,CUST000174,Accessories,Phone Case,1,390,390,MBK Center
TXN00007184,2026-02-06 22:09:25.578264,CUST000839,Coffee,Cappuccino,1,110,110,Terminal 21
TXN00007198,2026-02-06 22:09:25.580150,CUST000290,Food,Croissant,3,95,285,MBK Center
TXN00007251,2026-02-06 22:09:25.587078,CUST000457,Accessories,Phone Case,2,390,780,Central Festival Phuket
TXN00007275,2026-02-06 22:09:25.590230,CUST000991,Food,Sandwich,1,145,145,Central World
TXN00007369,2026-02-06 22:09:25.603192,CUST000152,Coffee,Americano,1,95,95,Central Festival Phuket
TXN00007404,2026-02-06 22:09:25.607840,CUST000704,Food,Croissant,3,95,285,Central Festival Phuket
TXN00007663,2026-02-06 22:09:25.641676,CUST000340,Beverage,Green Tea,1,85,85,Central World
TXN00007816,2026-02-06 22:09:25.661662,CUST000043,Smartphone,OPPO Reno8,1,15990,15990,Central Chiang Mai
TXN00008040,2026-02-06 22:09:25.691120,CUST000410,Accessories,Wireless Charger,2,1290,2580,Central Festival Phuket
TXN00008242,2026-02-06 22:09:25.717906,CUST000008,Beverage,Green Tea,3,85,255,Siam Paragon
TXN00008451,2026-02-06 22:09:25.745629,CUST000264,Coffee,Cappuccino,1,110,110,Central Festival Phuket
TXN00008481,2026-02-06 22:09:25.749586,CUST000335,Beverage,Green Tea,2,85,170,Central World
TXN00008629,2026-02-06 22:09:25.769047,CUST000339,Beverage,Green Tea,1,85,85,Central World
TXN00008872,2026-02-06 22:09:25.800677,CUST000241,Coffee,Latte,1,115,115,MBK Center
TXN00008989,2026-02-06 22:09:25.816477,CUST000437,Food,Sandwich,1,145,145,Central World
TXN00009006,2026-02-06 22:09:25.818715,CUST000308,Accessories,Screen Protector,3,290,870,Central Chiang Mai
TXN00009070,2026-02-06 22:09:25.827198,CUST000672,Accessories,Wireless Charger,1,1290,1290,Central Chiang Mai
TXN00009476,2026-02-06 22:09:25.881773,CUST000358,Accessories,Wireless Charger,1,1290,1290,Central Festival Phuket
TXN00009577,2026-02-06 22:09:25.894994,CUST000833,Coffee,Latte,1,115,115,Terminal 21
TXN00009602,2026-02-06 22:09:25.898574,CUST000005,Coffee,Americano,1,95,95,Central Chiang Mai
TXN00000037,2026-02-07 22:09:24.581113,CUST000649,Smartphone,iPhone 14,1,32900,32900,Terminal 21
TXN00000213,2026-02-07 22:09:24.611750,CUST000250,Food,Croissant,2,95,190,Central Festival Phuket
TXN00000349,2026-02-07 22:09:24.633848,CUST000703,Accessories,Phone Case,1,390,390,Central World
TXN00000877,2026-02-07 22:09:24.718020,CUST000639,Accessories,Screen Protector,1,290,290,Siam Paragon
TXN00001004,2026-02-07 22:09:24.737083,CUST000821,Smartphone,iPhone 14,1,32900,32900,MBK Center
TXN00001132,2026-02-07 22:09:24.754410,CUST000722,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00001311,2026-02-07 22:09:24.778399,CUST000387,Smartphone,Samsung Galaxy S23,1,28900,28900,Siam Paragon
TXN00001367,2026-02-07 22:09:24.785846,CUST000010,Coffee,Latte,1,115,115,Central Festival Phuket
TXN00001425,2026-02-07 22:09:24.793464,CUST000460,Coffee,Americano,1,95,95,MBK Center
TXN00001600,2026-02-07 22:09:24.816981,CUST000347,Beverage,Green Tea,1,85,85,Central Festival Phuket
TXN00001738,2026-02-07 22:09:24.835680,CUST000764,Accessories,Phone Case,1,390,390,Siam Paragon
TXN00001830,2026-02-07 22:09:24.848358,CUST000822,Coffee,Latte,1,115,115,Siam Paragon
TXN00001900,2026-02-07 22:09:24.857619,CUST000488,Beverage,Green Tea,2,85,170,Siam Paragon
TXN00002108,2026-02-07 22:09:24.885014,CUST000288,Accessories,Wireless Charger,3,1290,3870,Terminal 21
TXN00002455,2026-02-07 22:09:24.934422,CUST000520,Coffee,Cappuccino,3,110,330,Central World
TXN00002530,2026-02-07 22:09:24.944685,CUST000374,Coffee,Cappuccino,1,110,110,Central Festival Phuket
TXN00002727,2026-02-07 22:09:24.970715,CUST000266,Smartphone,OPPO Reno8,1,15990,15990,Siam Paragon
TXN00002781,2026-02-07 22:09:24.978099,CUST000505,Food,Croissant,1,95,95,Central Chiang Mai
TXN00002789,2026-02-07 22:09:24.979179,CUST000071,Smartphone,Samsung Galaxy S23,1,28900,28900,Central World
TXN00002902,2026-02-07 22:09:24.994325,CUST000949,Smartphone,iPhone 14,1,32900,32900,Terminal 21
TXN00002915,2026-02-07 22:09:24.996141,CUST000067,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00003025,2026-02-07 22:09:25.010699,CUST000442,Coffee,Latte,1,115,115,Central Festival Phuket
TXN00003053,2026-02-07 22:09:25.014370,CUST000846,Smartphone,iPhone 14,1,32900,32900,MBK Center
TXN00003115,2026-02-07 22:09:25.022712,CUST000570,Beverage,Green Tea,3,85,255,Central Chiang Mai
TXN00003211,2026-02-07 22:09:25.035369,CUST000721,Coffee,Americano,1,95,95,Central World
TXN00003365,2026-02-07 22:09:25.056123,CUST000020,Beverage,Green Tea,1,85,85,MBK Center
TXN00003371,2026-02-07 22:09:25.056911,CUST000186,Accessories,Phone Case,1,390,390,Central World
TXN00003522,2026-02-07 22:09:25.076727,CUST000554,Smartphone,Samsung Galaxy S23,1,28900,28900,Central World
TXN00003586,2026-02-07 22:09:25.085184,CUST000638,Coffee,Latte,1,115,115,Central World
TXN00003630,2026-02-07 22:09:25.091010,CUST000553,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00003729,2026-02-07 22:09:25.104289,CUST000124,Coffee,Cappuccino,1,110,110,Central Chiang Mai
TXN00003838,2026-02-07 22:09:25.118487,CUST000412,Coffee,Americano,1,95,95,Siam Paragon
TXN00003928,2026-02-07 22:09:25.130529,CUST000921,Smartphone,iPhone 14,1,32900,32900,Central Chiang Mai
TXN00003943,2026-02-07 22:09:25.132498,CUST000421,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00004347,2026-02-07 22:09:25.186015,CUST000339,Beverage,Green Tea,1,85,85,Siam Paragon
TXN00004364,2026-02-07 22:09:25.188279,CUST000877,Coffee,Cappuccino,1,110,110,MBK Center
TXN00004411,2026-02-07 22:09:25.194561,CUST000723,Smartphone,OPPO Reno8,1,15990,15990,Terminal 21
TXN00004601,2026-02-07 22:09:25.221087,CUST000274,Food,Croissant,1,95,95,MBK Center
TXN00004656,2026-02-07 22:09:25.228549,CUST000448,Coffee,Americano,1,95,95,Central World
TXN00004661,2026-02-07 22:09:25.229206,CUST000478,Coffee,Americano,1,95,95,MBK Center
TXN00004676,2026-02-07 22:09:25.231197,CUST000202,Accessories,Screen Protector,1,290,290,Central Festival Phuket
TXN00004962,2026-02-07 22:09:25.269294,CUST000539,Coffee,Americano,3,95,285,Terminal 21
TXN00005231,2026-02-07 22:09:25.306664,CUST000749,Coffee,Latte,1,115,115,Central World
TXN00005459,2026-02-07 22:09:25.338746,CUST000447,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Festival Phuket
TXN00005892,2026-02-07 22:09:25.395629,CUST000017,Accessories,Wireless Charger,1,1290,1290,MBK Center
TXN00005948,2026-02-07 22:09:25.403208,CUST000565,Coffee,Americano,1,95,95,MBK Center
TXN00006189,2026-02-07 22:09:25.438730,CUST000480,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Chiang Mai
TXN00006356,2026-02-07 22:09:25.461714,CUST000480,Accessories,Phone Case,2,390,780,Terminal 21
TXN00006477,2026-02-07 22:09:25.481202,CUST000537,Accessories,Screen Protector,2,290,580,MBK Center
TXN00006523,2026-02-07 22:09:25.488592,CUST000289,Accessories,Phone Case,1,390,390,Central Festival Phuket
TXN00006604,2026-02-07 22:09:25.500076,CUST000231,Accessories,Screen Protector,1,290,290,Central World
TXN00006677,2026-02-07 22:09:25.509802,CUST000250,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Festival Phuket
TXN00007055,2026-02-07 22:09:25.561185,CUST000812,Coffee,Americano,2,95,190,Central World
TXN00007158,2026-02-07 22:09:25.574884,CUST000990,Beverage,Green Tea,2,85,170,MBK Center
TXN00007295,2026-02-07 22:09:25.592865,CUST000739,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00007323,2026-02-07 22:09:25.596779,CUST000457,Beverage,Green Tea,1,85,85,Central Chiang Mai
TXN00007682,2026-02-07 22:09:25.644166,CUST000297,Beverage,Green Tea,1,85,85,MBK Center
TXN00007800,2026-02-07 22:09:25.659566,CUST000252,Smartphone,iPhone 14,1,32900,32900,Central Festival Phuket
TXN00007892,2026-02-07 22:09:25.671567,CUST000787,Accessories,Phone Case,1,390,390,Central World
TXN00008029,2026-02-07 22:09:25.689686,CUST000581,Food,Sandwich,1,145,145,Central Festival Phuket
TXN00008176,2026-02-07 22:09:25.709026,CUST000904,Accessories,Screen Protector,2,290,580,Terminal 21
TXN00008212,2026-02-07 22:09:25.713806,CUST000201,Smartphone,OPPO Reno8,1,15990,15990,Central World
TXN00008346,2026-02-07 22:09:25.731574,CUST000819,Accessories,Screen Protector,1,290,290,MBK Center
TXN00008397,2026-02-07 22:09:25.738487,CUST000965,Beverage,Green Tea,1,85,85,MBK Center
TXN00008414,2026-02-07 22:09:25.740730,CUST000943,Coffee,Latte,1,115,115,Siam Paragon
TXN00008445,2026-02-07 22:09:25.744836,CUST000890,Accessories,Phone Case,2,390,780,Siam Paragon
TXN00008687,2026-02-07 22:09:25.776595,CUST000612,Smartphone,iPhone 14,1,32900,32900,Central Festival Phuket
TXN00008810,2026-02-07 22:09:25.792584,CUST000035,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00008941,2026-02-07 22:09:25.810021,CUST000919,Food,Croissant,1,95,95,Central World
TXN00009018,2026-02-07 22:09:25.820304,CUST000050,Accessories,Wireless Charger,2,1290,2580,Siam Paragon
TXN00009089,2026-02-07 22:09:25.829693,CUST000483,Coffee,Cappuccino,3,110,330,Siam Paragon
TXN00009253,2026-02-07 22:09:25.852338,CUST000918,Accessories,Wireless Charger,1,1290,1290,Siam Paragon
TXN00009347,2026-02-07 22:09:25.864797,CUST000733,Smartphone,OPPO Reno8,1,15990,15990,Siam Paragon
TXN00009391,2026-02-07 22:09:25.870568,CUST000680,Coffee,Americano,1,95,95,Central Festival Phuket
TXN00009456,2026-02-07 22:09:25.879100,CUST000437,Smartphone,iPhone 14,1,32900,32900,Central Chiang Mai
TXN00009608,2026-02-07 22:09:25.899370,CUST000198,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00009615,2026-02-07 22:09:25.900294,CUST000987,Accessories,Screen Protector,1,290,290,Central World
TXN00009701,2026-02-07 22:09:25.911710,CUST000184,Coffee,Cappuccino,1,110,110,Siam Paragon
TXN00009754,2026-02-07 22:09:25.918874,CUST000872,Smartphone,iPhone 14,1,32900,32900,Central Festival Phuket
TXN00009786,2026-02-07 22:09:25.923081,CUST000020,Food,Sandwich,1,145,145,MBK Center
TXN00000093,2026-02-08 22:09:24.590088,CUST000053,Accessories,Screen Protector,2,290,580,Central Chiang Mai
TXN00000211,2026-02-08 22:09:24.611457,CUST000775,Smartphone,OPPO Reno8,1,15990,15990,Central World
TXN00000454,2026-02-08 22:09:24.648360,CUST000959,Food,Sandwich,1,145,145,Central Festival Phuket
TXN00000497,2026-02-08 22:09:24.654094,CUST000556,Smartphone,Samsung Galaxy S23,1,28900,28900,Central World
TXN00000764,2026-02-08 22:09:24.694236,CUST000962,Coffee,Cappuccino,2,110,220,Central Festival Phuket
TXN00000793,2026-02-08 22:09:24.698275,CUST000108,Food,Croissant,1,95,95,MBK Center
TXN00000814,2026-02-08 22:09:24.701392,CUST000040,Beverage,Green Tea,1,85,85,Terminal 21
TXN00000836,2026-02-08 22:09:24.707233,CUST000770,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00001062,2026-02-08 22:09:24.744960,CUST000659,Smartphone,OPPO Reno8,1,15990,15990,Terminal 21
TXN00001289,2026-02-08 22:09:24.775514,CUST000825,Smartphone,Samsung Galaxy S23,1,28900,28900,Central World
TXN00001412,2026-02-08 22:09:24.791756,CUST000219,Coffee,Cappuccino,1,110,110,Central World
TXN00001541,2026-02-08 22:09:24.808706,CUST000033,Coffee,Latte,1,115,115,Terminal 21
TXN00001841,2026-02-08 22:09:24.849821,CUST000306,Coffee,Americano,1,95,95,Central World
TXN00001849,2026-02-08 22:09:24.850878,CUST000720,Food,Sandwich,2,145,290,Siam Paragon
TXN00001978,2026-02-08 22:09:24.867871,CUST000154,Accessories,Screen Protector,2,290,580,Terminal 21
TXN00002031,2026-02-08 22:09:24.874973,CUST000262,Accessories,Screen Protector,3,290,870,MBK Center
TXN00002100,2026-02-08 22:09:24.883968,CUST000130,Beverage,Green Tea,1,85,85,MBK Center
TXN00002590,2026-02-08 22:09:24.952612,CUST000352,Food,Sandwich,1,145,145,Central Chiang Mai
TXN00003062,2026-02-08 22:09:25.015544,CUST000167,Coffee,Americano,1,95,95,Central World
TXN00003389,2026-02-08 22:09:25.059228,CUST000491,Smartphone,OPPO Reno8,1,15990,15990,Terminal 21
TXN00003580,2026-02-08 22:09:25.084379,CUST000161,Coffee,Americano,3,95,285,Siam Paragon
TXN00003636,2026-02-08 22:09:25.091796,CUST000141,Food,Sandwich,1,145,145,Central World
TXN00003981,2026-02-08 22:09:25.137512,CUST000647,Accessories,Phone Case,3,390,1170,Central Festival Phuket
TXN00004064,2026-02-08 22:09:25.148415,CUST000852,Accessories,Wireless Charger,1,1290,1290,Siam Paragon
TXN00004301,2026-02-08 22:09:25.179974,CUST000767,Food,Croissant,1,95,95,Siam Paragon
TXN00004384,2026-02-08 22:09:25.190931,CUST000223,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00004587,2026-02-08 22:09:25.218974,CUST000826,Coffee,Latte,1,115,115,Central Chiang Mai
TXN00004714,2026-02-08 22:09:25.236280,CUST000701,Accessories,Screen Protector,1,290,290,MBK Center
TXN00004759,2026-02-08 22:09:25.242304,CUST000855,Smartphone,iPhone 14,1,32900,32900,Central Festival Phuket
TXN00004838,2026-02-08 22:09:25.252915,CUST000545,Beverage,Green Tea,3,85,255,Central Chiang Mai
TXN00005143,2026-02-08 22:09:25.294043,CUST000341,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00005185,2026-02-08 22:09:25.299830,CUST000316,Smartphone,Samsung Galaxy S23,1,28900,28900,MBK Center
TXN00005195,2026-02-08 22:09:25.301197,CUST000939,Food,Croissant,1,95,95,Central Festival Phuket
TXN00005206,2026-02-08 22:09:25.302705,CUST000195,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Festival Phuket
TXN00005285,2026-02-08 22:09:25.314167,CUST000927,Beverage,Green Tea,2,85,170,Central Chiang Mai
TXN00005503,2026-02-08 22:09:25.344485,CUST000048,Smartphone,OPPO Reno8,1,15990,15990,Central Chiang Mai
TXN00005677,2026-02-08 22:09:25.367244,CUST000816,Food,Sandwich,3,145,435,MBK Center
TXN00005738,2026-02-08 22:09:25.375236,CUST000321,Coffee,Americano,3,95,285,Siam Paragon
TXN00005977,2026-02-08 22:09:25.407538,CUST000362,Smartphone,Samsung Galaxy S23,1,28900,28900,Central World
TXN00006044,2026-02-08 22:09:25.418624,CUST000864,Accessories,Wireless Charger,3,1290,3870,Terminal 21
TXN00006105,2026-02-08 22:09:25.426882,CUST000396,Coffee,Americano,2,95,190,Central Chiang Mai
TXN00006132,2026-02-08 22:09:25.430648,CUST000730,Coffee,Cappuccino,1,110,110,Siam Paragon
TXN00006200,2026-02-08 22:09:25.440173,CUST000807,Accessories,Wireless Charger,2,1290,2580,MBK Center
TXN00006404,2026-02-08 22:09:25.468534,CUST000503,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00006503,2026-02-08 22:09:25.485846,CUST000261,Coffee,Americano,1,95,95,Siam Paragon
TXN00006531,2026-02-08 22:09:25.489657,CUST000018,Coffee,Latte,1,115,115,Central World
TXN00006727,2026-02-08 22:09:25.516883,CUST000851,Smartphone,iPhone 14,1,32900,32900,Central Chiang Mai
TXN00006788,2026-02-08 22:09:25.524894,CUST000266,Accessories,Wireless Charger,1,1290,1290,Central Chiang Mai
TXN00006802,2026-02-08 22:09:25.526721,CUST000499,Coffee,Americano,1,95,95,Siam Paragon
TXN00006827,2026-02-08 22:09:25.529972,CUST000907,Coffee,Latte,1,115,115,Central Chiang Mai
TXN00006828,2026-02-08 22:09:25.530134,CUST000172,Coffee,Cappuccino,1,110,110,Central Festival Phuket
TXN00006923,2026-02-08 22:09:25.543111,CUST000347,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Festival Phuket
TXN00006927,2026-02-08 22:09:25.543650,CUST000662,Food,Croissant,1,95,95,Central World
TXN00007035,2026-02-08 22:09:25.558448,CUST000317,Food,Sandwich,1,145,145,Central Chiang Mai
TXN00007066,2026-02-08 22:09:25.562634,CUST000807,Smartphone,OPPO Reno8,1,15990,15990,Central Chiang Mai
TXN00007104,2026-02-08 22:09:25.567704,CUST000357,Smartphone,OPPO Reno8,1,15990,15990,MBK Center
TXN00007256,2026-02-08 22:09:25.587727,CUST000849,Smartphone,Samsung Galaxy S23,1,28900,28900,Central World
